"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"235","P4HB",37257.1360789203,-0.374055846630447,0.0817595609708372,3.3484580682562e-07,8.27052143830486e-05
"236","PAK4",9732.12784566026,-0.316147114802732,0.0962808104860611,6.69602061087858e-05,0.00427876053484342
"237","PBX1",1250.36571724674,0.269641430146143,0.110341136866655,0.00103333595319948,0.0300835889105557
"238","PCDH9",331.32179282686,0.350922657203988,0.170307103695019,0.00176872517046569,0.043359983641661
"239","PDGFA",5037.03086336851,-0.356984643307727,0.0906060371590811,5.65266543372e-06,0.000708507490852011
"240","PDGFRB",1143.43903432733,-0.309272200890961,0.0988892558930616,0.000121919099857435,0.00677571148358632
"241","PDIA4",17966.6076632648,-0.273287423606137,0.0710069894844034,1.10097764118789e-05,0.00111825160073067
"242","PDIA6",13503.8514146203,-0.332398868426751,0.0661668035065933,4.0381177238369e-08,1.58590343407488e-05
"243","PDLIM7",9574.85433395428,-0.274816066549029,0.0929523204211073,0.000255094162133496,0.0113864861325182
"244","PDZD4",1124.68298704558,-0.313141375289118,0.117403038116618,0.000491664618082667,0.0178239770161538
"245","PDZRN3",2475.08156710252,0.27929370792862,0.0903704506644905,0.000154914709503935,0.00793567437989289
"246","PGAP6",8673.93963891232,-0.365014803601729,0.0926720715684244,5.58869357173088e-06,0.000708507490852011
"247","PHF19",3667.86911260925,-0.304203667259448,0.0860915388365123,2.68694934762841e-05,0.00215358076284067
"248","PIGT",5274.72014486856,-0.319102369186652,0.0882641276165522,2.21621718578193e-05,0.00193418302836168
"249","PIK3R1",960.647072029901,0.263211811738762,0.115130877806035,0.00158426970276354,0.0404899471539264
"250","PIM3",2671.02094288933,-0.264357890908107,0.0947150729419589,0.000438972647713279,0.0162640746394901
"251","PITPNM2",334.527206334254,-0.343743845359082,0.163753192347523,0.00175209450329775,0.043359983641661
"252","PKD1_1",362.637882179666,-0.43523556978159,0.161373273808765,0.0003368428480653,0.0135449912488238
"253","PKMYT1",4497.88361565512,-0.371787127408614,0.117914468164985,0.000101711415323756,0.00599181947672244
"254","PKN1",3825.95345613391,-0.285423339006929,0.10234362770561,0.000398773383600951,0.0154044196904472
"255","PLAT",5897.66301847461,-0.341716615331544,0.0714833505585575,1.24070963913233e-07,3.74821563288644e-05
"256","PLEC",29668.9820626986,-0.274418033387455,0.0945989723637712,0.000316598416540607,0.0129727509662318
"257","PLXNA1",11419.4142066644,-0.29705107159724,0.0936133883461387,0.0001153020957968,0.00646899663179949
"258","PODXL",2493.60107521364,-0.438567689563775,0.091047387497249,9.19092956607815e-08,3.00798700409813e-05
"259","POLM",615.640229586619,-0.425217518207127,0.123118742965415,3.11326356708798e-05,0.00233633575461341
"260","POLRMT",6116.8421035827,-0.345153124263429,0.0963419021059492,2.35077071416079e-05,0.00199740554786926
"261","PPM1F",6162.42017169171,-0.313514910162858,0.0752321440001194,2.34241217753304e-06,0.000363135529943345
"262","PRELID1",8218.94162835432,-0.327260527500139,0.0923959841075433,2.88225218457985e-05,0.00227910706300133
"263","PRKG1",857.312381737292,0.310614684347632,0.134415169841558,0.00116956455948261,0.0328873738420623
"264","PRR7",1277.83619320747,-0.36615595378873,0.117189988004354,0.00010833976740669,0.00624817858485447
"265","PTGS1",289.744278414947,-0.43913800541099,0.162799753521217,0.0003312571628538,0.0134119309028985
"266","PTPRF",6188.84975436783,-0.330242127517703,0.0874015743186989,1.16058272811918e-05,0.00115881234768645
"267","PTPRU",2735.6591772616,-0.307995278593034,0.0891855677665639,4.22916145815906e-05,0.00296595120833512
"268","PUSL1",1332.76895483767,-0.512769078677899,0.130633112982366,4.67860233221652e-06,0.00062640105316108
"269","PWWP2B",594.529340918432,-0.317155364222243,0.13785932573526,0.00123628983990289,0.0341924105486758
"270","PYGM",403.382325897551,0.571938071724621,0.146355802197619,4.35429153944342e-06,0.000589681182962326
"271","QSOX1",2996.25867567701,-0.318156086839844,0.0911099163744472,3.51781324185293e-05,0.00255759680312494
"272","RAB15",1292.05374694885,-0.390992350200906,0.0928306498198143,1.66095489098821e-06,0.000275624936980607
"273","RAD23A",1878.6046523357,-0.296507319761772,0.0980445382398934,0.000180441916437371,0.00875237570069427
"274","RBMXL1",2044.6946037711,0.287696048031775,0.101657157455043,0.000342617123238875,0.0137303229455797
"275","REXO1",2237.73485364207,-0.318813152939334,0.098160589836358,7.76667324448787e-05,0.00474129244386301
"276","RGMA",10857.1794312074,-0.450010321985611,0.0873177574502945,1.62616638012439e-08,7.66379691625023e-06
"277","RNA45SN2",80.2199410209977,-0.649572528026774,0.321161469508853,0.00134791591824067,0.0362690302178765
"278","RNF208",217.340823917222,-0.478841656435879,0.198561051035125,0.000663525527918952,0.0216555616895875
"279","ROBO4",396.085557522737,-0.367063786462881,0.147913735530055,0.00068025726619016,0.0221403069343991
"280","RPS6KA4",2272.51624650054,-0.26771060457216,0.0924771496975019,0.000316869482918794,0.0129727509662318
