"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"30189","MUC20",1.194233,0.0006768315,0.08804043,0.8523519,NA
"30190","MUC20_1",0,NA,NA,NA,NA
"30191","MUC20_2",0,NA,NA,NA,NA
"30192","MUC20_3",0,NA,NA,NA,NA
"30193","MUC20_4",0,NA,NA,NA,NA
"30194","MUC20_5",0,NA,NA,NA,NA
"30195","MUC20_6",0.405682,-0.001696547,0.08812486,0.5185452,NA
"30196","MUC20_7",0.6063426,-0.002898648,0.08816165,0.3057448,NA
"30197","MUC21",0.2006606,-0.00108687,0.08811294,0.7478688,NA
"30198","MUC21_1",0,NA,NA,NA,NA
"30199","MUC21_2",0,NA,NA,NA,NA
"30200","MUC21_3",0,NA,NA,NA,NA
"30201","MUC21_4",0,NA,NA,NA,NA
"30202","MUC21_5",0,NA,NA,NA,NA
"30203","MUC21_6",0,NA,NA,NA,NA
"30204","MUC22",0,NA,NA,NA,NA
"30205","MUC22_1",0,NA,NA,NA,NA
"30206","MUC22_2",0,NA,NA,NA,NA
"30207","MUC22_3",0,NA,NA,NA,NA
"30208","MUC22_4",0,NA,NA,NA,NA
"30209","MUC22_5",0,NA,NA,NA,NA
"30210","MUC22_6",0,NA,NA,NA,NA
"30211","MUC22_7",0,NA,NA,NA,NA
"30212","MUC3A",0.2006606,-0.00108687,0.08811294,0.7478688,NA
"30213","MUC4",0.202841,-0.001089918,0.08811301,0.7465311,NA
"30214","MUC4_1",3.620019,-0.001469893,0.0878932,0.8182369,NA
"30215","MUC4_2",0,NA,NA,NA,NA
"30216","MUC4_3",2.585038,-0.004851559,0.08814511,0.3729534,NA
"30217","MUC4_4",0.2041356,0.0006857114,0.08810878,0.8374746,NA
"30218","MUC4_5",0,NA,NA,NA,NA
"30219","MUC4_6",0,NA,NA,NA,NA
"30220","MUC4_7",0,NA,NA,NA,NA
"30221","MUC5AC",0,NA,NA,NA,NA
"30222","MUC5AC_1",0,NA,NA,NA,NA
"30223","MUC5B",2.163765,0.002165356,0.08803477,0.6358007,NA
"30224","MUC5B-AS1",0,NA,NA,NA,NA
"30225","MUC6",0,NA,NA,NA,NA
"30226","MUC6_1",0,NA,NA,NA,NA
"30227","MUC6_2",0.3904969,0.001238116,0.08811395,0.6216593,NA
"30228","MUC6_3",0.1982791,0.0006807606,0.08810868,0.8374746,NA
"30229","MUC7",0,NA,NA,NA,NA
"30230","MUC8",3.608097,-0.003178304,0.08796026,0.6195825,NA
"30231","MUCL1",0,NA,NA,NA,NA
"30232","MUCL3",0,NA,NA,NA,NA
"30233","MUCL3_1",0,NA,NA,NA,NA
"30234","MUCL3_2",0,NA,NA,NA,NA
"30235","MUCL3_3",0,NA,NA,NA,NA
"30236","MUCL3_4",0,NA,NA,NA,NA
"30237","MUL1",1688.927,-0.05186872,0.07082443,0.2768442,0.6573913
"30238","MUS81",1175.371,-0.122574,0.09619898,0.04106247,0.2778851
"30239","MUSK",497.1162,-0.02309985,0.07583478,0.5787299,0.8534401
"30240","MUSTN1",19.46323,0.01256904,0.0883201,0.3648747,NA
"30241","MUTYH",740.7378,-0.06839366,0.08649903,0.1688881,0.5466951
"30242","MVB12A",535.9407,-0.03792901,0.07928489,0.449844,0.783685
"30243","MVB12B",2729.436,0.0238132,0.0620409,0.5957736,0.8613823
"30244","MVD",1415.555,-0.2442192,0.1120654,0.002347401,0.05208488
"30245","MVK",1066.004,-0.1245642,0.09964426,0.04063669,0.2764453
"30246","MVP",267.4604,0.01452786,0.07893031,0.6966147,0.9023436
"30247","MX1",1.194032,0.002481242,0.08810235,0.4606163,NA
"30248","MX2",0.202841,-0.001089918,0.08811301,0.7465311,NA
"30249","MXD1",128.9749,0.01086627,0.08219403,0.7304211,0.9139573
"30250","MXD3",1216.604,-0.1111342,0.1115889,0.0608595,0.3391019
"30251","MXD4",1298.538,0.06723851,0.07797665,0.1785877,0.5630398
"30252","MXI1",591.9966,0.03899632,0.0755479,0.3891037,0.7429916
"30253","MXRA5",0.4035016,-0.001960274,0.08812967,0.4843883,NA
"30254","MXRA7",4145.873,-0.0308196,0.05767411,0.477532,0.8009018
"30255","MXRA8",450.6778,-0.3380969,0.1719345,0.00234081,0.05203664
"30256","MYADM",3923.685,-0.05759193,0.07180665,0.2359846,0.6220068
"30257","MYADM-AS1",7.968185,-0.002113627,0.08762287,0.8228097,NA
"30258","MYADML",0.202841,-0.001089918,0.08811301,0.7465311,NA
"30259","MYADML2",61.16481,-0.03972575,0.09713098,0.1206161,NA
"30260","MYB",153.073,0.06513986,0.1112425,0.0918646,0.4175728
"30261","MYBBP1A",3470.67,-0.1393463,0.09625017,0.02517108,0.2172643
"30262","MYBL1",301.6309,-0.02110056,0.07744904,0.5977307,0.8625184
"30263","MYBL2",12056.99,-0.04678956,0.0613232,0.3126834,0.6860143
"30264","MYBPC1",0.8011497,0.001004885,0.08807636,0.717878,NA
"30265","MYBPC2",261.5421,0.01228304,0.07795188,0.740794,0.9167141
"30266","MYBPC3",0.6111123,0.0003047885,0.08807944,0.8959708,NA
"30267","MYBPH",75.93813,-0.04016666,0.09600779,0.1578428,0.530285
"30268","MYBPHL",1154.859,0.1072872,0.09497903,0.06134088,0.339996
"30269","MYC",3747.867,-0.1642165,0.08975877,0.009842211,0.1268682
"30270","MYCBP",1.617488,0.0002887961,0.08802329,0.9429864,NA
"30271","MYCBP2",2349.578,0.07331439,0.09016623,0.1470444,0.5158303
"30272","MYCBP2-AS1",1.000315,-4.67874e-05,0.0880449,0.9891006,NA
"30273","MYCBP2-AS2",3.365827,-0.002226951,0.08793501,0.7184139,NA
"30274","MYCBPAP",2.390237,-0.0020739,0.08799759,0.6838105,NA
"30275","MYCL",1359.261,-0.03183713,0.06741384,0.4856296,0.8049068
"30276","MYCL-AS1",4.5568,0.004846089,0.08807779,0.4528128,NA
"30277","MYCN",1693.228,0.02604664,0.06371025,0.5614368,0.8435155
"30278","MYCNOS",44.12082,-0.004119608,0.0855888,0.8405565,NA
"30279","MYCNUT",0.1982791,0.0006807606,0.08810868,0.8374746,NA
"30280","MYCT1",0,NA,NA,NA,NA
"30281","MYD88",369.3212,-0.004417406,0.07408196,0.9123394,0.9746589
"30282","MYDGF",3525.96,-0.1213702,0.08225843,0.03299094,0.2515852
"30283","MYEF2",28.69137,0.01958963,0.089665,0.2425579,NA
"30284","MYEOV",20.73727,-0.01129541,0.08788226,0.4451822,NA
"30285","MYF5",0.2041356,0.0006857114,0.08810878,0.8374746,NA
"30286","MYF6",0.3989398,-0.000343897,0.08808799,0.8912627,NA
"30287","MYG1",2203.602,-0.1482223,0.09002957,0.01680226,0.173958
"30288","MYG1-AS1",38.32805,0.004797207,0.08613727,0.8104801,NA
"30289","MYH1",22.94062,0.01873084,0.08962331,0.2311194,NA
"30290","MYH10",3610.355,0.03143877,0.06052202,0.484338,0.8045652
"30291","MYH11",0,NA,NA,NA,NA
"30292","MYH11_1",0,NA,NA,NA,NA
"30293","MYH13",62.61191,0.03332003,0.09398416,0.1529036,NA
"30294","MYH14",3426.832,-0.1655575,0.1015183,0.01340166,0.1521179
"30295","MYH15",16.03906,-0.005392683,0.0873518,0.6786697,NA
"30296","MYH16",1.369565,0.004626589,0.08825432,0.1103739,NA
"30297","MYH2",21.76292,0.001769799,0.08691975,0.904463,NA
"30298","MYH3",195.3386,-0.03725074,0.0870686,0.327409,0.6964313
"30299","MYH4",3.590129,0.005726271,0.0881855,0.3451943,NA
"30300","MYH6",0.6065504,0.0018758,0.08812608,0.4348245,NA
"30301","MYH7",10.34452,-0.002504978,0.0874941,0.8137057,NA
"30302","MYH7B",73.40415,0.003764991,0.08416649,0.881302,0.9662615
"30303","MYH8",44.72039,0.0483408,0.1054646,0.0328469,NA
"30304","MYH9",25005.88,-0.2350583,0.07886696,0.0002933464,0.01238784
"30305","MYHAS",28.80387,0.008085289,0.08701391,0.6282615,NA
"30306","MYL1",231.0012,0.01024603,0.07884459,0.7772084,0.9306256
"30307","MYL10",24.74424,-0.01546296,0.08845117,0.3526204,NA
"30308","MYL12-AS1",21.92947,-0.01375814,0.08860312,0.3151216,NA
"30309","MYL12A",7097.219,0.02969756,0.05916228,0.5000614,0.8132124
"30310","MYL12B",5852.641,0.00385937,0.06017798,0.9105464,0.9746344
"30311","MYL2",0.5993993,0.0002787504,0.08807958,0.9042101,NA
"30312","MYL3",0.5933379,0.0003028818,0.08807538,0.902455,NA
"30313","MYL4",853.4423,-0.3818045,0.1273927,0.0001506612,0.007854383
"30314","MYL5",87.8267,-0.05724336,0.1101687,0.05958689,0.3351087
"30315","MYL6",19642.43,0.01335423,0.0576555,0.8254876,0.9488793
"30316","MYL6B",7842.612,-0.00871048,0.05687672,0.8415114,0.9534568
"30317","MYL7",0,NA,NA,NA,NA
"30318","MYL9",1.793223,0.0009621333,0.08801285,0.8256751,NA
"30319","MYLIP",418.7671,0.03424389,0.07790915,0.4307307,0.7704371
"30320","MYLK",64.30211,-0.02200768,0.08816171,0.371695,0.7314545
"30321","MYLK-AS1",7.569849,-0.006959782,0.08801312,0.4587645,NA
"30322","MYLK-AS2",0,NA,NA,NA,NA
"30323","MYLK2",208.2663,-0.05282265,0.09653801,0.1855116,0.5718849
"30324","MYLK3",8.56323,0.005326695,0.08782056,0.5814146,NA
"30325","MYLK4",22.94299,0.004448254,0.0868134,0.7799744,NA
"30326","MYLPF",192.3878,-0.0691511,0.1083145,0.1128787,0.4616188
"30327","MYMK",574.1247,-0.02272852,0.07413192,0.5732898,0.8496226
"30328","MYMX",1421.696,0.02161169,0.06610819,0.6287722,0.8768132
"30329","MYNN",745.1998,0.07412994,0.08796758,0.1463706,0.5149424
"30330","MYO10",2495.29,-0.05619934,0.07221901,0.2393982,0.624678
"30331","MYO15A",17.93265,0.01336191,0.08850639,0.3325296,NA
"30332","MYO15B",174.7736,-0.006339881,0.08105485,0.8422415,0.953704
"30333","MYO16",3.62765,0.0002626027,0.08790158,0.9678385,NA
"30334","MYO16_1",0,NA,NA,NA,NA
"30335","MYO16-AS1",0.1982791,0.0006807606,0.08810868,0.8374746,NA
"30336","MYO16-AS2",0,NA,NA,NA,NA
"30337","MYO18A",4312.67,-0.06452719,0.07536638,0.2002337,0.5870576
"30338","MYO18B",5985.346,-0.1325536,0.08475071,0.02442935,0.2128454
"30339","MYO18B-AS1",2.405627,-0.002293792,0.08798685,0.6727736,NA
"30340","MYO19",61.03141,-0.01279672,0.08568585,0.5975805,NA
"30341","MYO19_1",0,NA,NA,NA,NA
"30342","MYO1A",2.004503,-0.007253253,0.08843731,0.1334056,NA
"30343","MYO1B",4698.014,-0.000776115,0.05783249,0.9852721,0.9937989
"30344","MYO1C",7570.292,-0.1306789,0.08286745,0.02488279,0.2152498
"30345","MYO1D",20.47451,0.01156053,0.08797217,0.431054,NA
"30346","MYO1E",5738.133,0.1423415,0.07004037,0.008751865,0.1169218
"30347","MYO1F",3.394708,-0.001929977,0.08795176,0.7371018,NA
"30348","MYO1G",8.366105,-0.003969578,0.08772843,0.6729098,NA
"30349","MYO1H",21.95188,-0.004006376,0.08693089,0.7849736,NA
"30350","MYO3A",0.2006606,-0.00108687,0.08811294,0.7478688,NA
"30351","MYO3B",9.142131,0.001704347,0.08763708,0.8574455,NA
"30352","MYO3B-AS1",0,NA,NA,NA,NA
"30353","MYO5A",469.6548,-0.01976456,0.07593674,0.6300067,0.877239
"30354","MYO5B",1214.126,-0.2347567,0.1096453,0.002720932,0.05694141
"30355","MYO5C",47.54215,0.006760109,0.08573776,0.7507894,NA
"30356","MYO6",399.7284,0.08931752,0.1113256,0.09009733,0.413717
"30357","MYO7A",262.6784,0.07188021,0.1099867,0.1093572,0.454639
"30358","MYO7B",2202.681,-0.1611224,0.09824121,0.01404114,0.1558157
"30359","MYO9A",1246.552,0.07357234,0.09553635,0.1411068,0.5079895
"30360","MYO9B",5984.794,-0.1820664,0.0925065,0.006000059,0.09210924
"30361","MYOC",0.2041356,0.0006857114,0.08810878,0.8374746,NA
"30362","MYOCD",7.789183,0.004484548,0.08778187,0.6326943,NA
"30363","MYOCD-AS1",0,NA,NA,NA,NA
"30364","MYOCOS",0,NA,NA,NA,NA
"30365","MYOD1",35380.34,-0.243864,0.09281688,0.0007854807,0.02431467
"30366","MYOF",248.1768,-0.02005425,0.07912024,0.6004292,0.8642952
"30367","MYOG",7026.182,-0.01856431,0.05817517,0.6725393,0.8921255
"30368","MYOM1",32.38417,-0.01125595,0.08711914,0.5369222,NA
"30369","MYOM2",7.589954,0.0109359,0.0887764,0.1693393,NA
"30370","MYOM2_1",18.69912,0.001868567,0.08700227,0.8942663,NA
"30371","MYOM3",6.596449,0.005587891,0.08796723,0.5103366,NA
"30372","MYOM3-AS1",0.2041356,0.0006857114,0.08810878,0.8374746,NA
"30373","MYOPARR",70.3983,0.001063541,0.08402318,0.9681295,0.9901882
"30374","MYORG",98.38403,-3.600021e-07,0.08316202,0.9992544,0.9995669
"30375","MYOSLID",0.9877158,0.001599693,0.08808468,0.5896419,NA
"30376","MYOSLID-AS1",0.4035016,-0.001960274,0.08812967,0.4843883,NA
"30377","MYOT",0.2041356,0.0006857114,0.08810878,0.8374746,NA
"30378","MYOZ1",13.77023,0.005672137,0.08753881,0.6398681,NA
"30379","MYOZ2",334.9104,0.02922843,0.08079055,0.3526106,0.7176729
"30380","MYOZ3",0.5911576,0.0003104454,0.08807552,0.9011317,NA
"30381","MYPN",15.74019,-0.004642307,0.08729052,0.720898,NA
"30382","MYPOP",560.6268,-0.05852882,0.09156454,0.200757,0.5874287
"30383","MYRF",141.6957,-0.04903735,0.09727151,0.1751697,0.5582498
"30384","MYRF-AS1",0,NA,NA,NA,NA
"30385","MYRFL",10.58748,-0.001829706,0.08743691,0.8664493,NA
"30386","MYRIP",0.7987682,0.002771396,0.08815233,0.287485,NA
"30387","MYSM1",2232.088,0.1175815,0.09034124,0.04342348,0.2851178
"30388","MYT1",0,NA,NA,NA,NA
"30389","MYT1_1",0,NA,NA,NA,NA
"30390","MYT1L",2764.771,0.2285812,0.08700534,0.0008323074,0.02559137
"30391","MYT1L-AS1",0,NA,NA,NA,NA
"30392","MYZAP",2.796532,0.002557916,0.08801551,0.623182,NA
"30393","MZB1",3.972176,0.001650202,0.08787429,0.8091802,NA
"30394","MZF1",179.6196,-0.04280605,0.09288416,0.230673,0.6178198
"30395","MZF1-AS1",35.43018,0.0004691839,0.08606584,0.9818595,NA
"30396","MZT1",2339.864,0.04594612,0.07070884,0.3280077,0.6970756
"30397","MZT2A",1209.105,-0.04233044,0.07709022,0.3426674,0.7091705
"30398","MZT2B",4325.791,-0.05274258,0.072912,0.3036026,0.6780264
"30399","N4BP1",576.4913,0.09776187,0.1096752,0.08041351,0.3907473
"30400","N4BP2",932.103,0.02719593,0.07418704,0.5309204,0.8295258
"30401","N4BP2L1",59.75421,0.007921956,0.08544288,0.7276271,NA
"30402","N4BP2L2",2029.151,0.06345587,0.07143143,0.1953931,0.5819176
"30403","N4BP2L2-IT2",95.57355,0.01997839,0.08623565,0.4695169,0.7960877
"30404","N4BP3",12036.59,-0.2916569,0.08190859,3.059967e-05,0.002323998
"30405","N6AMT1",566.377,0.06704379,0.08710995,0.1761621,0.5591438
"30406","NAA10",3332.347,-0.0731066,0.08374424,0.1526517,0.5214677
"30407","NAA11",161.8213,0.2329043,0.3229721,0.01228627,0.1474102
"30408","NAA15",3585.904,0.01649906,0.0602181,0.7088306,0.9058359
"30409","NAA16",1061.631,0.08966337,0.08779157,0.09909448,0.4349967
"30410","NAA20",2076.736,0.01892092,0.06228345,0.6719893,0.8921255
"30411","NAA25",1935.195,0.0196294,0.06346438,0.6582676,0.8890083
"30412","NAA30",1296.078,0.0005769423,0.0630593,0.9905297,0.9957697
"30413","NAA35",1691.261,-0.007773235,0.06260126,0.8599282,0.9603467
"30414","NAA38",812.722,-0.045574,0.07578791,0.3268093,0.6963993
"30415","NAA40",1422.931,0.01654167,0.06276448,0.709538,0.9060255
"30416","NAA50",4725.066,0.07774217,0.0700049,0.1194847,0.4725641
"30417","NAA60",3585.118,-0.09813869,0.07374873,0.0619224,0.340605
"30418","NAA80",62.07824,-0.007682654,0.08493053,0.7480027,NA
"30419","NAAA",305.9742,-0.03146689,0.08123681,0.4352961,0.7727761
"30420","NAALAD2",0,NA,NA,NA,NA
"30421","NAALAD2_1",0,NA,NA,NA,NA
"30422","NAALADL1",2.99767,-0.003840166,0.08802394,0.5293819,NA
"30423","NAALADL2",352.2226,0.04713756,0.08717446,0.272624,0.6546285
"30424","NAALADL2_1",0,NA,NA,NA,NA
"30425","NAALADL2-AS1",0,NA,NA,NA,NA
"30426","NAALADL2-AS2",0.4024148,0.001269253,0.08811435,0.6112416,NA
"30427","NAALADL2-AS3",0,NA,NA,NA,NA
"30428","NAB1",2511.964,0.1415612,0.08312009,0.01664653,0.173229
"30429","NAB2",1442.446,-0.1088836,0.08862076,0.05689219,0.328066
"30430","NABP1",524.0586,0.0192209,0.07539471,0.6414272,0.8817273
"30431","NABP1-OT1",14.74772,0.0004785342,0.08715453,0.972552,NA
"30432","NABP2",2214.829,-0.2681758,0.09227785,0.0003056284,0.0127692
"30433","NACA",27907.74,0.04043813,0.0575593,0.385549,0.7412758
"30434","NACA2",8.924924,0.009706577,0.0884108,0.3007635,NA
"30435","NACA4P",1.397074,-0.0004302535,0.08801364,0.9170444,NA
"30436","NACAD",712.4201,-0.1132029,0.1131415,0.05808053,0.3304224
"30437","NACC1",6304.4,-0.1405187,0.07606952,0.01331287,0.1516471
"30438","NACC2",1446.734,-0.0009016942,0.06776354,0.9814645,0.9924997
"30439","NADK",3543.691,-0.1713216,0.08919636,0.007676159,0.1081605
"30440","NADK2",929.064,0.08534728,0.0989553,0.1073237,0.4509585
"30441","NADK2-AS1",14.55212,0.02373196,0.09224695,0.03383333,NA
"30442","NADSYN1",565.2506,-0.1327154,0.1199875,0.03875026,0.2707288
"30443","NAE1",1466.03,-0.02556198,0.06387075,0.5697218,0.8484009
"30444","NAF1",1186.23,0.0186925,0.06446251,0.6751586,0.8932609
"30445","NAGA",772.8326,-0.02948151,0.07434939,0.496899,0.8111291
"30446","NAGK",1547.553,0.02646919,0.06377554,0.5558293,0.8411916
"30447","NAGLU",1528.065,-0.1800173,0.09872358,0.008261266,0.1122656
"30448","NAGPA",458.7204,-0.04830587,0.08320469,0.2877597,0.6650955
"30449","NAGPA-AS1",4.60385,-0.001567715,0.08782166,0.8291696,NA
"30450","NAGS",193.1978,-0.04639599,0.09215479,0.2328708,0.619408
"30451","NAIF1",551.2846,-0.03042413,0.07839096,0.4695714,0.7960877
"30452","NAIP",2.833651,0.0008325647,0.08797688,0.8697635,NA
"30453","NAIP_1",12.74907,0.002313128,0.08734005,0.8480616,NA
"30454","NAIP_2",19.82079,-0.008135224,0.0873836,0.5793297,NA
"30455","NALCN",3.375776,0.004926851,0.08812414,0.4029083,NA
"30456","NALCN-AS1",0,NA,NA,NA,NA
"30457","NALCN-AS1_1",0,NA,NA,NA,NA
"30458","NALT1",15.20814,-0.01504878,0.08901575,0.2513494,NA
"30459","NAMA",0.5885712,0.001831668,0.08812505,0.4457949,NA
"30460","NAMPT",1919.812,0.03010174,0.06491789,0.5049451,0.8135744
"30461","NANOG",0.1982791,0.0006807606,0.08810868,0.8374746,NA
"30462","NANOGNB",0,NA,NA,NA,NA
"30463","NANOGP8",0.6111123,0.0003047885,0.08807944,0.8959708,NA
"30464","NANOS1",913.8425,0.03033835,0.06999566,0.4997403,0.8130475
"30465","NANOS2",1.006376,-3.223814e-05,0.08805118,0.9929999,NA
"30466","NANOS3",0,NA,NA,NA,NA
"30467","NANOS3_1",0,NA,NA,NA,NA
"30468","NANP",565.9886,-0.01533783,0.07047994,0.7210907,0.9103985
"30469","NANS",739.0179,0.005018112,0.06967604,0.9080382,0.9744892
"30470","NAP1L1",13622.77,0.06913486,0.06261246,0.1467643,0.5155484
"30471","NAP1L2",0,NA,NA,NA,NA
"30472","NAP1L3",2.199518,0.002341169,0.08803544,0.6172558,NA
"30473","NAP1L4",376.7983,-0.02101387,0.07619172,0.6075118,0.8673205
"30474","NAP1L4_1",2.020785,-0.001616848,0.08801217,0.7248704,NA
"30475","NAP1L5",176.6466,0.03649172,0.08792065,0.3200489,0.6913853
"30476","NAP1L6P",0,NA,NA,NA,NA
"30477","NAPA",4658.576,-0.02876863,0.06322355,0.5229695,0.8239822
"30478","NAPA-AS1",4.818404,-0.002373106,0.08786309,0.7388949,NA
"30479","NAPB",322.5399,0.1000709,0.1234176,0.06849093,0.3591278
"30480","NAPEPLD",3.621515,-0.001351267,0.08790284,0.8268341,NA
"30481","NAPEPLD_1",1.196413,0.0007290664,0.08803417,0.8479793,NA
"30482","NAPG",1620.306,0.03554997,0.06804276,0.4419507,0.7771737
"30483","NAPRT",1.188175,0.002172818,0.08809887,0.4857113,NA
"30484","NAPRT_1",0,NA,NA,NA,NA
"30485","NAPSA",3.404858,0.002706516,0.08799622,0.6306279,NA
"30486","NAPSB",4.995648,0.008954884,0.08851932,0.2033804,NA
"30487","NARF",2063.156,0.009345128,0.06001456,0.8452485,0.9549063
"30488","NARF-AS2",27.22333,0.004925812,0.08672484,0.7656795,NA
"30489","NARS1",5405.606,-0.02493244,0.05899881,0.5721092,0.8490479
"30490","NARS2",614.6824,0.02984857,0.07453447,0.4964208,0.8110223
"30491","NASP",13582.7,0.05359702,0.05664227,0.2323042,0.6192325
"30492","NAT1",85.87742,-0.01976929,0.08632081,0.4684713,0.7955307
"30493","NAT10",4515.503,-0.01467531,0.0557383,0.7316282,0.9141583
"30494","NAT14",2467.931,-0.1353874,0.09752694,0.02875353,0.233802
"30495","NAT16",0,NA,NA,NA,NA
"30496","NAT2",0.202841,-0.001089918,0.08811301,0.7465311,NA
"30497","NAT8",2.789861,0.0009569228,0.08794014,0.8664947,NA
"30498","NAT8B",0.6006939,0.001861324,0.08812574,0.4383559,NA
"30499","NAT8L",871.1225,-0.05173082,0.07569196,0.2770351,0.6574016
"30500","NAT9",2279.131,-0.0263208,0.06459079,0.5587722,0.8421334
"30501","NATD1",176.9978,0.2054571,0.305328,0.0144917,0.1591251
"30502","NAV1",6646.259,-0.09282007,0.07592847,0.09044851,0.4141719
"30503","NAV2",6042.946,-0.03994157,0.06478476,0.3844526,0.7401341
"30504","NAV2-AS2",0.4035016,-0.001960274,0.08812967,0.4843883,NA
"30505","NAV2-AS4",4.774614,-0.002615827,0.0878565,0.7216112,NA
"30506","NAV2-AS5",10.96518,0.006878144,0.08781044,0.5350254,NA
"30507","NAV2-AS6",8.574937,-0.004795648,0.08778644,0.6115299,NA
"30508","NAV3",16.58712,0.005022433,0.08728941,0.7078597,NA
"30509","NAXD",1379.82,-0.0005926719,0.06344753,0.9923919,0.9967913
"30510","NAXE",1929.428,-0.1590496,0.103523,0.01644715,0.1720971
"30511","NBAS",1221.039,0.1310883,0.1029713,0.03487473,0.2594028
"30512","NBAT1",48.98913,0.001740681,0.0853998,0.9362512,NA
"30513","NBDY",570.0987,0.04701044,0.08249813,0.2974877,0.674012
"30514","NBEA",412.1109,0.06052336,0.09834887,0.1645009,0.5385898
"30515","NBEAL1",1482.806,0.0575119,0.07253148,0.2358519,0.6217962
"30516","NBEAL2",223.8935,0.01510308,0.07953596,0.6808681,0.8962458
"30517","NBEAP1",31.28344,0.0349851,0.09653762,0.06049877,NA
"30518","NBEAP1_1",79.56958,0.6481707,0.3401164,0.001565969,0.04042564
"30519","NBL1",3.821773,0.0009703867,0.08788584,0.8818339,NA
"30520","NBN",681.7337,0.0476299,0.08165949,0.2961943,0.6726229
"30521","NBPF1",1623.785,-0.03376147,0.07804948,0.4327667,0.7710294
"30522","NBPF10",128.2836,0.01577406,0.08332013,0.6155963,0.8722384
"30523","NBPF11",666.9226,0.05092753,0.08695366,0.2557133,0.639171
"30524","NBPF12",456.9996,0.05678,0.08865987,0.2364141,0.6227581
"30525","NBPF13P",0.6076373,-0.001428706,0.08808918,0.6007341,NA
"30526","NBPF14",233.3721,-0.05635504,0.09603446,0.1839197,0.5703981
"30527","NBPF15",972.9935,-0.002524258,0.06722691,0.9562658,0.9870331
"30528","NBPF18P",0,NA,NA,NA,NA
"30529","NBPF19",562.4717,0.003917696,0.07038759,0.9257217,0.9785583
"30530","NBPF20",189.6006,0.001136239,0.08052057,0.9738254,0.9907449
"30531","NBPF22P",0.1982791,0.0006807606,0.08810868,0.8374746,NA
"30532","NBPF25P",44.48694,0.01564471,0.08734858,0.4609403,NA
"30533","NBPF26",893.4397,0.01380734,0.06993267,0.7500978,0.9199669
"30534","NBPF3",356.4287,0.008888882,0.07431922,0.8268567,0.9490392
"30535","NBPF4",0.3904969,0.001238116,0.08811395,0.6216593,NA
"30536","NBPF4_1",0.1922178,0.0006755641,0.08810859,0.8374746,NA
"30537","NBPF6",0.202841,-0.001089918,0.08811301,0.7465311,NA
"30538","NBPF6_1",0,NA,NA,NA,NA
"30539","NBPF7",38.62927,0.012843,0.08710482,0.5164144,NA
"30540","NBPF8",891.2481,0.007267688,0.06603634,0.8691798,0.9632494
"30541","NBPF9",1035.173,-0.02364704,0.07058927,0.5761965,0.8516616
"30542","NBR1",2185.394,-0.002733892,0.06128272,0.9501994,0.9847172
"30543","NBR2",98.49826,0.001858123,0.08307692,0.9482437,0.9840093
"30544","NCALD",56.1191,0.05294233,0.108764,0.03495075,NA
"30545","NCAM1",7288.286,-0.04297397,0.05808651,0.3443501,0.710363
"30546","NCAM1-AS1",12.33896,0.002353439,0.08748606,0.8298177,NA
"30547","NCAM2",11.34873,0.004604766,0.08755757,0.6844582,NA
"30548","NCAN",2.989432,-0.001901399,0.08794269,0.7461138,NA
"30549","NCAPD2",7030.366,-0.0902432,0.06773614,0.0702852,0.3657687
"30550","NCAPD3",3116.933,-0.09055614,0.06960129,0.07415975,0.3755475
"30551","NCAPG",3045.232,0.04603375,0.06307824,0.3273349,0.6963993
"30552","NCAPG2",4132.874,0.02309989,0.06145734,0.5973633,0.8624108
"30553","NCAPH",2768.697,-0.03982889,0.06123463,0.3801711,0.7364642
"30554","NCAPH2",3485.641,-0.116133,0.08598515,0.04314812,0.2842485
"30555","NCBP1",4372.739,0.1308229,0.07333494,0.01704043,0.1755945
"30556","NCBP2",4352.901,-0.07461163,0.06846408,0.1330953,0.4964006
"30557","NCBP2-AS1",24.15281,0.001489988,0.08676046,0.9244468,NA
"30558","NCBP2AS2",715.3159,-0.04261536,0.07568935,0.3572529,0.7205135
"30559","NCBP2L",0,NA,NA,NA,NA
"30560","NCBP3",1930.297,0.01437579,0.06177431,0.7464779,0.9187014
"30561","NCCRP1",156.9244,0.1343487,0.2345096,0.01994777,0.1909217
"30562","NCDN",2031.562,-0.1046154,0.08711053,0.0639155,0.3459646
"30563","NCEH1",166.7682,0.05447159,0.09939442,0.1603164,0.5337236
"30564","NCF1",0.7987682,0.002771396,0.08815233,0.287485,NA
"30565","NCF1B",0,NA,NA,NA,NA
"30566","NCF1C",0.8048229,-0.003790119,0.08820611,0.1952677,NA
"30567","NCF2",4.211579,-0.00434169,0.08800395,0.5204262,NA
"30568","NCF4",0,NA,NA,NA,NA
"30569","NCF4_1",0.1982791,0.0006807606,0.08810868,0.8374746,NA
"30570","NCF4-AS1",0,NA,NA,NA,NA
"30571","NCF4-AS1_1",0,NA,NA,NA,NA
"30572","NCK1",1249.973,0.02775471,0.06827191,0.5370982,0.8305672
"30573","NCK1-DT",200.0092,0.04234177,0.09052623,0.2643184,0.6469566
"30574","NCK2",5502.669,-0.1367234,0.07319843,0.01360591,0.1529627
"30575","NCKAP1",6742.212,0.0373711,0.06468173,0.4049005,0.7519763
"30576","NCKAP1L",7.190867,-0.005040051,0.08782607,0.5870919,NA
